filename,df_embeddings,prediction
20231114-003649.jpg,"[[0.010207541286945343, -0.011681456118822098, -0.01101071946322918, -0.10717429220676422, 0.05219601094722748, 0.02890688180923462, 0.034270331263542175, 0.04353812709450722, -0.023648645728826523, 0.044769711792469025, -0.09986318647861481, 0.09398414194583893, -0.03809978440403938, -0.009474053047597408, 0.016033774241805077, -0.002646296052262187, 0.03481777384877205, 0.016174444928765297, 0.001164579065516591, -0.013396104797720909, 0.011465335264801979, 0.08460748195648193, 0.01998419128358364, -0.006490571424365044, 0.026557432487607002, -0.028910929337143898, -0.03459705412387848, -0.028077473863959312, 0.02511969953775406, -0.027906956151127815, -0.01594332978129387, -0.07185214012861252, 0.06085493788123131, -0.010515080764889717, 0.10526452958583832, -0.0022954661399126053, 0.01874024048447609, -0.05682267248630524, 0.08002360165119171, -0.015024597756564617, 0.046444568783044815, -0.037553127855062485, 0.01779833994805813, -0.04073667526245117, -0.06904841959476471, 0.045800670981407166, -0.06290332973003387, -0.07163812220096588, -0.04222897067666054, 0.00027002557180821896, -0.020960966125130653, -0.022369777783751488, 0.00014107371680438519, 0.0456642247736454, 0.00680836895480752, -0.059678152203559875, 0.04060450941324234, 0.015681928023695946, -0.015544848516583443, -0.002452846383675933, -0.02964625507593155, 0.04672079533338547, -0.037621643394231796, 0.03707020729780197, -0.10371198505163193, -0.04267100989818573, 0.05508361756801605, -0.0021525812335312366, 0.09730863571166992, -0.013005731627345085, -0.020566141232848167, -0.13235828280448914, 0.04984559863805771, 0.014576627872884274, -0.028252411633729935, 0.04606502503156662, 0.008797213435173035, -0.007922823540866375, 0.00048369329306297004, 0.004297280218452215, -0.01589130237698555, -0.038928061723709106, -0.026769427582621574, -0.05106833577156067, -0.04482557252049446, -0.019313350319862366, -0.06238234043121338, -0.025131652131676674, -0.06954199075698853, -0.03061392717063427, -0.014956415630877018, 0.0026388238184154034, 0.0457269623875618, -0.009910767897963524, -0.021465986967086792, -0.007135053630918264, -0.09223607182502747, 0.011250617913901806, -0.0790979266166687, -0.014667749404907227, -0.017081335186958313, 0.09022662788629532, 0.05529593303799629, 0.005057519767433405, 0.04701368883252144, -0.07756857573986053, 0.015455667860805988, -0.04100004583597183, -0.007361229043453932, -0.057308945804834366, -0.06981369107961655, -0.012699777260422707, -0.037276070564985275, -0.049566976726055145, 0.0542655773460865, -0.033258214592933655, 0.027661295607686043, 0.005294910166412592, 0.013881430961191654, -0.08374542742967606, -0.02531106397509575, 0.012379123829305172, 0.018078992143273354, -0.027470670640468597, 0.014131380245089531, 0.07581484317779541, -0.015505000948905945, -0.047495223581790924, -0.02962089702486992, 0.027360359206795692, -0.04768453910946846, 0.07626063376665115, -0.06010914221405983, -0.08134791254997253, -0.02691797725856304, -0.036608386784791946, 0.0023926300927996635, 0.025656571611762047, 0.039702221751213074, -0.05910884588956833, -0.026819927617907524, -0.055991314351558685, 0.018532555550336838, 0.029251497238874435, -0.049364082515239716, -0.0584111325442791, -0.04723593220114708, -0.07044246792793274, 0.029512139037251472, -0.02119843102991581, 0.03879072517156601, -0.06218883767724037, -0.01253172941505909, 0.007065745070576668, 0.05171370878815651, -0.02024867758154869, -0.035616982728242874, 0.03329700604081154, -0.03504345938563347, 0.047808416187763214, -0.03290494903922081, -0.007130210753530264, -0.02761576510965824, 0.008816893212497234, 0.060247983783483505, 0.09756897389888763, -0.006905338726937771, 0.028279555961489677, 0.013439466245472431, 0.06425253301858902, -0.064942367374897, -0.039332132786512375, -0.04600416123867035, -0.0053715091198682785, -0.004711313638836145, -0.07607302069664001, 0.01971360296010971, -0.02051584981381893, 0.023158056661486626, -0.009119157679378986, -0.06640836596488953, -0.004448629915714264, 0.027387339621782303, -0.041442517191171646, -0.01758209988474846, -0.07464544475078583, 0.028171906247735023, -0.07974348217248917, 0.019429512321949005, -0.014565703459084034, 0.06294141709804535, 0.046860381960868835, -0.007309779059141874, 0.0004991182941012084, 0.0025556180626153946, -0.06673859804868698, 0.030967971310019493, -0.001512893009930849, 0.02662087231874466, -0.014831713400781155, -0.013472567312419415, 0.03495192527770996, 0.049668025225400925, -0.038854219019412994, -0.040350500494241714, 0.057712242007255554, -0.027364909648895264, 0.0267270989716053, -0.013525447808206081, 0.05173005536198616, -0.01610606163740158, 0.026674067601561546, -0.07695221155881882, -0.015365071594715118, -0.010238352231681347, -0.08816636353731155, 0.010279541835188866, -0.053186655044555664, -0.05451605096459389, 0.011858982965350151, -0.071573905646801, 0.04472474753856659, 0.07279378920793533, -0.017896052449941635, 0.01718536950647831, -0.036184899508953094, 0.027172137051820755, -0.04098626971244812, 0.043142590671777725, 0.03313814848661423, 0.019305072724819183, -0.004974585026502609, 0.016636205837130547, 0.05061015859246254, 0.04258685186505318, -0.06959836930036545, 0.04304366558790207, -0.07266978174448013, -0.00943999458104372, 0.021419692784547806, -0.004600479267537594, -0.0499267578125, 0.08054463565349579, 0.06982515752315521, -0.023256588727235794, -0.034632693976163864, 0.044396914541721344, -0.06219935044646263, -0.07162341475486755, -0.04262456297874451, 0.10173473507165909, 0.007561780977994204, 0.02299368754029274, 0.005756047088652849, 0.014670872129499912, -0.09329766780138016, 0.04611591622233391, 0.05740220844745636, -0.04404371604323387, 0.006074819248169661, 0.05676849186420441, 0.0523880310356617, -0.014619111083447933, -0.020993750542402267, -0.03490099310874939, 0.03685484454035759, 0.041624706238508224, 0.028654268011450768, -0.03432023152709007, 0.026608796790242195, -0.02192211151123047, -0.060738012194633484, 0.004556153900921345, -0.04061032459139824, -0.0036360027734190226, -0.0029438831843435764, -0.0020446735434234142, 0.010824750177562237, 0.05233624204993248, -0.033410120755434036, -0.01380212977528572, 0.08435898274183273, -0.026114095002412796, -0.003155014244839549, -0.06842706352472305, -0.037037238478660583, -0.0018842261051759124, -0.029192088171839714, 0.05932608246803284, 0.038218140602111816, -0.055958397686481476, 0.02057664468884468, 0.0049987006932497025, -0.04014015197753906, 0.0338272750377655, 0.04416355490684509, 0.03535652160644531, -0.0266043022274971, -0.09842722117900848, 0.021805081516504288, 0.03579939156770706, -0.04007581248879433, -0.017347287386655807, 0.05651995539665222, -0.04963884502649307, -0.06958558410406113, -0.017734963446855545, -0.09049484133720398, -0.015792902559041977, -0.09280452132225037, 0.019601140171289444, -0.046890538185834885, -0.03103560209274292, 0.03523942455649376, -0.015296013094484806, -0.01518467627465725, -0.02789430133998394, -0.00889124907553196, 0.019551705569028854, -0.03307401016354561, 0.020066997036337852, 0.03237144649028778, -0.016668958589434624, 0.03232455626130104, -0.05059663951396942, 0.055572785437107086, 0.02087964117527008, -0.0662536770105362, -0.09145984053611755, -0.012138130143284798, -0.027782559394836426, -0.05350279435515404, -0.04263049736618996, -0.02866382710635662, -0.019579337909817696, -0.04940035939216614, 0.08110818266868591, -0.01220613718032837, -0.008765984326601028, 0.030144859105348587, -0.0037827391643077135, -0.05583522841334343, 0.012163195759057999, -0.022592483088374138, -0.04003635048866272, -0.024786993861198425, 0.04177612066268921, -0.056559231132268906, -0.04021633788943291, 0.023525144904851913, 0.002399206394329667, 0.08549583703279495, -0.005233253818005323, -0.006771925836801529, 0.007911212742328644, 0.0366240032017231, 0.04453175142407417, 0.0451987124979496, -0.062092848122119904, -0.028019843623042107, 0.04465525224804878, 0.006178585812449455, 0.031140398234128952, 0.05988572537899017, 0.049616459757089615, 0.07039894908666611, 0.007794029079377651, 0.10829917341470718, -0.002138551790267229, 0.07550323754549026, -0.03561548516154289, -0.0353732593357563, 0.043197151273489, -0.035209380090236664, -0.00030475982930511236, 0.053536105901002884, -0.03354781121015549, -0.038244884461164474, 0.05827433988451958, 0.06015688553452492, 0.02871832810342312, 0.05204882472753525, 0.03470829501748085, 0.009740191511809826, 0.07882436364889145, 0.02007957361638546, 0.017722992226481438, -0.01964596100151539, -0.02369167096912861, 0.031279344111680984, 0.020918656140565872, 0.05944918096065521, -0.03433835878968239, 0.08257246017456055, 0.009420985355973244, 0.0491500124335289, -0.00047480606008321047, -0.01446439791470766, -0.019095465540885925, 0.09742742776870728, -0.03962381184101105, -0.07537668943405151, 0.008215106092393398, 0.014685502275824547, -0.048951126635074615, -0.0015530025120824575, 0.0422123447060585, -0.0075261578895151615, 0.030375614762306213, -0.016680395230650902, -0.014545636251568794, -0.01581643708050251, -0.003562846453860402, 0.003924973774701357, -0.11766380071640015, -0.010941028594970703, 0.006732143461704254, -0.08084789663553238, 0.1000281274318695, -0.08562957495450974, -0.05209638923406601, 0.003512053517624736, -0.03466872498393059, -0.03171127289533615, 0.00981389544904232, 0.006824602372944355, -0.003907255362719297, 0.005734764970839024, -0.009352410212159157, -0.0006782911368645728, 0.03904440253973007, 0.10443628579378128, 0.0385422445833683, 0.04590405151247978, 0.04375069960951805, -0.05176142230629921, 0.04735114052891731, 0.004829081241041422, 0.025372812524437904, -0.006170421373099089, -0.015208500437438488, -0.036768291145563126, -0.003401139983907342, -0.055497270077466965, -0.011343681253492832, 0.048131100833415985, 1.0670952178770676e-05, -0.023928247392177582, -0.007189465221017599, -0.05141086503863335, -0.027956342324614525, 0.005232773721218109, -0.011207719333469868, -0.04639291390776634, -0.06466106325387955, -0.02103675715625286, 0.014378687366843224, 0.04006450995802879, -0.06550735235214233, 0.03903600573539734, -0.04410022869706154, -0.013069084845483303, 0.008975977078080177, -0.0022450059186667204, -0.04032174125313759, 0.010516914539039135, -0.072149358689785, -0.015339420177042484, -0.0016580162337049842, 0.0018723731627687812, -0.012423493899405003, 0.04917387291789055, 0.019550414755940437, 0.033042874187231064, 0.029291527345776558, 0.02460712380707264, 0.012452788650989532, 0.010821386240422726, -0.10315021872520447, 0.011915181763470173, 0.023844296112656593, -0.04184989258646965, 0.05610625445842743, -0.04220052435994148, 0.08984764665365219, 0.030750522390007973, -0.026499608531594276, -0.08661941438913345, 0.02437230385839939, 0.007978761568665504, -0.07901300489902496, -0.10545242577791214, 0.004610167350620031, -0.007864302955567837, 0.01647837646305561, -0.0051759881898760796, 0.03428799659013748, 0.00637790048494935, -0.09402227401733398, 0.0751238763332367, 0.018270544707775116, -0.017077188938856125, 0.01400901097804308, 0.05236833170056343, 0.025497889146208763, 0.015211815945804119, 0.049301691353321075, 0.0728999674320221, -0.019577767699956894, -0.009857993572950363, -0.0918692871928215, -0.06896018236875534]]",0
20231114-003701.jpg,"[[-0.032558005303144455, 0.013755841180682182, -0.037480492144823074, -0.03240532800555229, 0.049951259046792984, 0.007490099873393774, 0.0832822322845459, 0.013696207664906979, 0.06242844834923744, -0.007296789437532425, 0.022023338824510574, 0.07435056567192078, -0.012829248793423176, -0.061660557985305786, -0.041517045348882675, -0.0002772076113615185, 0.03396763652563095, -0.01978030428290367, -0.022561874240636826, -0.02484392374753952, 0.0031811855733394623, 0.02551605924963951, -0.057787295430898666, 0.0012891290243715048, -0.032093338668346405, 0.03453734144568443, -0.006251485086977482, -0.03335092216730118, -0.015420123934745789, -0.014489027671515942, -0.00640052231028676, -0.05872767046093941, 0.06431791931390762, -0.012449712492525578, -0.03377678617835045, 0.03892635181546211, 0.00579795753583312, -0.018581265583634377, 0.08922339230775833, 0.015935977920889854, 0.028131984174251556, -0.14437103271484375, 0.001661132788285613, -0.029150767251849174, -0.04069437086582184, 0.04749268293380737, -0.03192949667572975, 0.01165099162608385, 0.05650145933032036, -0.022170815616846085, 0.027816491201519966, 0.029120532795786858, -0.02257569134235382, 0.07497740536928177, 0.08603104203939438, -0.015074389055371284, 0.016654452309012413, -0.01694400981068611, -0.03290020674467087, -0.09375224262475967, -0.026163125410676003, 0.0331677570939064, -0.05560358613729477, 0.03043227270245552, -0.07074500620365143, -0.04393865913152695, -0.022537853568792343, -0.01462728250771761, 0.04284072667360306, -0.0041705407202243805, -0.022436652332544327, -0.06047511473298073, -0.023633923381567, -0.013446885161101818, -0.024647116661071777, 0.030252967029809952, -0.02469325065612793, -0.07719818502664566, -0.08173399418592453, -0.0040504722855985165, -0.07681018114089966, 0.03353159874677658, 0.009558459743857384, -0.07121510058641434, -0.028599606826901436, 0.012564992532134056, -0.006027140188962221, -0.1258230209350586, 0.04623017460107803, -0.045271411538124084, -0.05850661173462868, 0.02660459838807583, -0.004654780961573124, 0.08395130187273026, 0.02358993887901306, 0.09329577535390854, -0.0570482537150383, 0.025796258822083473, -0.0392264798283577, -0.024447031319141388, -0.08247151970863342, -0.0023106185253709555, 0.029557744041085243, -0.05746256932616234, -0.001907609635964036, -0.07614047080278397, 0.014984581619501114, 0.006830805912613869, -0.009125100448727608, -0.004683827981352806, 0.007521761581301689, -0.009358786977827549, -0.06025272607803345, -0.024391474202275276, 0.06687243282794952, -0.015195676125586033, 0.05867040902376175, -0.028158942237496376, -0.04185062274336815, -0.06869254261255264, -0.03659644350409508, 0.010233905166387558, 0.014830753207206726, 0.0005467586452141404, -0.036282796412706375, -0.016143014654517174, -0.006714261136949062, -0.07829920947551727, -0.04006071016192436, -0.019339291378855705, -0.010424709878861904, 0.08430266380310059, -0.05383427068591118, -0.03726451098918915, -0.07037478685379028, -0.047601763159036636, -0.02423950843513012, 0.00825143326073885, 0.033842068165540695, -0.024944083765149117, 0.02550557628273964, -0.018408598378300667, -0.01690167374908924, 0.05131043121218681, -0.0015366836450994015, -0.030957814306020737, 0.0668063834309578, -0.03338131681084633, -0.052475087344646454, 0.006370102986693382, 0.04639415815472603, -0.01906788907945156, -0.005796991288661957, 0.002789109479635954, 0.03774615377187729, 0.013421405106782913, 0.003451499855145812, 0.01274205930531025, 0.06770378351211548, 0.07989028096199036, 0.03956509009003639, -0.0164357777684927, -0.003219267586246133, 0.00672271940857172, -0.04960507154464722, 0.036618828773498535, 0.02980840392410755, 0.049476660788059235, 0.01765381544828415, 0.057321712374687195, 0.004830922000110149, 0.042894475162029266, -0.0012391154887154698, 0.008315203711390495, 0.01770661771297455, 0.06574627757072449, -0.0755070298910141, -0.020892005413770676, 0.06686542928218842, 0.02405562624335289, 0.0003883902681991458, -0.06302811205387115, -0.04426296427845955, -0.005537793505936861, -0.007720434106886387, -0.025393806397914886, 0.01937675103545189, 0.031888607889413834, 0.0418400838971138, 0.04063054174184799, 0.004992746282368898, -0.00342129566706717, -0.09661978483200073, -0.0662263035774231, -0.03315415605902672, -0.11223132908344269, 0.08503412455320358, -0.031097400933504105, -0.034111618995666504, -0.08010729402303696, 0.0013733282685279846, -0.03501071035861969, 0.053852710872888565, -0.010748235508799553, 0.019955793395638466, 0.033049266785383224, 0.034248728305101395, -0.0240327138453722, -0.014120383188128471, 0.0077428026124835014, 0.039663512259721756, -0.008976087905466557, 0.015389039181172848, -0.06463999301195145, -0.03147538751363754, -0.11313817650079727, -0.05433991178870201, -0.010427532717585564, -0.028384560719132423, -0.05823637917637825, -0.0584062784910202, -0.06507018208503723, 0.05296625196933746, 0.0033368715085089207, 0.0016788379289209843, -0.048723265528678894, 0.0018949563382193446, 0.02636222168803215, 0.045444171875715256, -0.071025051176548, -0.03749382868409157, -0.036147940903902054, -0.00788656435906887, 0.04822709783911705, -0.013694788329303265, -0.020495029166340828, -0.017558779567480087, 0.025032175704836845, -0.03303946554660797, 0.024912329390645027, 0.023141101002693176, 0.001599423703737557, 0.042861856520175934, 0.02294905111193657, 0.0019947513937950134, -0.010941767133772373, 0.055630024522542953, -0.09429354965686798, -0.0607873760163784, -0.037589043378829956, -0.012941042892634869, 0.0032383641228079796, 0.06795185059309006, 0.03752332180738449, 0.05548311024904251, -0.03013516217470169, 0.015626294538378716, -0.004387640859931707, 0.006101780105382204, -0.0007600343669764698, 0.06787845492362976, 0.07522112876176834, 0.01109187863767147, -0.041577666997909546, -0.034285832196474075, 0.04421594366431236, 0.05377643182873726, 0.01128832995891571, -0.06646901369094849, -0.04952544346451759, -0.022688033059239388, -0.002248177072033286, -0.035879239439964294, -0.03610420599579811, 0.1026759147644043, 0.062354572117328644, 0.028508896008133888, -0.007405318785458803, 0.061785146594047546, -0.020172087475657463, -0.057665176689624786, 0.026870209723711014, -0.01888977363705635, -0.02758646011352539, -0.06396081298589706, 0.009477521292865276, -0.04644135385751724, 0.08440031856298447, 0.008885604329407215, 0.06554720550775528, -0.0018613714491948485, 0.0031190128065645695, 0.015699222683906555, -0.019434256479144096, -0.012660669162869453, 0.01861632987856865, 0.013430692255496979, -0.07318983972072601, 0.024648798629641533, -0.03492359817028046, -0.033853936940431595, -0.009817223064601421, -0.0006296668434515595, 0.01587289199233055, -0.022282609716057777, -0.06072046607732773, -0.037831440567970276, -0.03018234856426716, 0.011698054149746895, -0.05517600476741791, 0.10566669702529907, -0.034847330302000046, 0.07344798743724823, 0.01149724144488573, -0.02745019644498825, 0.01875794678926468, 0.03823608160018921, 0.036746710538864136, 0.01288766972720623, 0.004809037782251835, 0.022537939250469208, 0.09055417031049728, -0.008825776167213917, 0.05179090425372124, -0.0008200363372452557, -0.0022585662081837654, 0.04798505827784538, -0.028251444920897484, -0.0453115738928318, -0.0034250395838171244, 0.0045601986348629, -0.004863717593252659, 0.039202261716127396, 0.0656663253903389, -0.03406132757663727, -0.03479291871190071, 0.06585002690553665, -0.06025039032101631, 0.06986493617296219, -0.000287180911982432, 0.05936385691165924, -0.08955445885658264, -0.0016123681562021375, -0.04620320349931717, 0.0009211082942783833, -0.08421575278043747, 0.041084565222263336, -0.034459829330444336, -0.05150452256202698, -0.0829463005065918, -0.02812204882502556, 0.10305319726467133, -0.02629452385008335, -0.07200053334236145, 0.06939009577035904, 0.10310693085193634, 0.08058837056159973, -0.009559087455272675, -0.009798837825655937, -0.007553849834948778, -0.0194645207375288, 0.01797225885093212, 0.11976351588964462, 0.03694713115692139, 0.06563813239336014, 0.010881653055548668, -0.029492970556020737, 0.06028684228658676, 0.03978049382567406, -0.006567512173205614, 0.0333896167576313, -0.10951430350542068, 0.03642560914158821, -0.09931986778974533, -0.029707053676247597, 0.05745191499590874, -0.01151756290346384, 0.047460198402404785, -0.05029045417904854, -0.01233698707073927, -0.003994646016508341, 0.03988666459918022, 0.032172299921512604, 0.05868007242679596, 0.06572072952985764, -0.02412012591958046, -0.02102573961019516, 0.014592955820262432, -0.033464208245277405, 0.02454846352338791, 0.004759853705763817, -0.04186948388814926, -0.02758024074137211, 0.056521132588386536, -0.09513811767101288, 0.007568547036498785, 0.01069172564893961, -0.02197643183171749, -0.022290147840976715, 0.0451849028468132, -0.004268147516995668, -0.06467223912477493, 0.00030518960556946695, 0.019744504243135452, -0.04830070585012436, 0.0791599303483963, 0.009953859262168407, 0.006654534954577684, -0.01292038056999445, -0.017910651862621307, -0.009319324977695942, -0.00862826406955719, 0.007883692160248756, -0.05533087998628616, -0.03665092960000038, 0.053864192217588425, 0.04792682081460953, 0.0338975265622139, 0.037155844271183014, -0.04802563786506653, -0.0022906335070729256, -0.017024382948875427, -0.003874438814818859, -0.0417589470744133, -0.06394818425178528, 0.0009556782897561789, -0.05289386585354805, 0.07045689225196838, 0.0648878738284111, -0.056952208280563354, 0.02377207949757576, 0.07010626792907715, 0.006161035969853401, 0.04925880953669548, 0.006027758587151766, -0.054989565163850784, -0.049890536814928055, -0.030605530366301537, 0.041983116418123245, 0.042393092066049576, 0.013110487721860409, 0.06772548705339432, -0.03550611436367035, 0.011107929050922394, -0.08130260556936264, 0.04035178944468498, 0.031533192843198776, -0.03894819691777229, -0.03143635019659996, 0.01584107242524624, -0.07832079380750656, -0.0035761576145887375, -0.04790911450982094, -0.04520253464579582, -0.12039025127887726, -0.05392825976014137, 0.008905650116503239, -0.038083821535110474, -0.05679505690932274, 0.01416456513106823, -0.052331555634737015, 0.0055758655071258545, 0.03567712381482124, 0.034872155636548996, -0.06935998052358627, 0.0072575705125927925, -0.04445260390639305, 0.057609252631664276, 0.023501377552747726, -0.057665444910526276, -0.009053787216544151, 0.005248498171567917, 0.02133565954864025, 0.036210108548402786, -0.01709049381315708, 0.013135328888893127, -0.023655960336327553, 0.09845409542322159, -0.04850894957780838, -0.09030766040086746, -0.004265290219336748, -0.04706200957298279, -0.001327649923041463, -0.06395316869020462, 0.015106082893908024, 0.017390713095664978, -0.0032260112930089235, 0.009568670764565468, -0.05600538104772568, -0.03207293152809143, 0.006205274723470211, -0.016961855813860893, 0.040455836802721024, 0.009080230258405209, 0.008134319446980953, 0.04090762138366699, -0.022681308910250664, -0.029215030372142792, -0.02550465799868107, 0.03109932318329811, 0.055628977715969086, -0.007018067874014378, 0.0008898596279323101, -0.016721535474061966, 0.055613644421100616, 0.07106493413448334, 0.047879837453365326, 0.002788265235722065, 0.04835478216409683, -0.03294796496629715, -0.027306636795401573, 0.013534817844629288]]",1
